date,ticker,embedding_distance,finbert
2024-04-01 09:00:01,DIS,10.475344,"[2.6469290256500244, -3.1629719734191895, -3.5216927528381348]"
2024-04-01 09:00:01,DIS,11.122739,"[2.2000925540924072, -3.728935956954956, -2.790478467941284]"
2024-04-01 09:00:01,DIS,11.40254,"[2.68723201751709, -3.830029010772705, -3.6816883087158203]"
2024-04-01 09:00:01,DIS,12.821325,"[4.015864849090576, -5.703188419342041, -2.4504871368408203]"
2024-04-01 09:00:01,DIS,10.659365,"[1.4869661331176758, -3.562183380126953, -1.6431478261947632]"
2024-04-01 09:00:01,DIS,10.650142,"[1.4684609174728394, -2.372640609741211, -2.2745182514190674]"
2024-04-01 09:00:01,DIS,10.8277645,"[1.5837867259979248, -2.456852674484253, -3.1075549125671387]"
2024-04-01 09:00:01,DIS,10.144046,"[3.7694437503814697, -4.418448448181152, -3.973228931427002]"
2024-04-01 09:00:01,DIS,10.978946,"[1.5767678022384644, -3.441624164581299, -2.943160057067871]"
2024-04-01 09:00:01,DIS,11.667341,"[-3.5996477603912354, 4.976050853729248, -3.4756391048431396]"
2024-04-01 09:00:01,DIS,10.323418,"[4.365821838378906, -5.050152778625488, -2.3040528297424316]"
2024-04-01 09:00:01,DIS,9.20365,"[2.035130023956299, -2.3614842891693115, -4.1034440994262695]"
2024-04-01 09:00:01,DIS,11.077292,"[7.033729076385498, -6.6824798583984375, -3.9215736389160156]"
2024-04-01 09:00:01,DIS,10.811178,"[5.491500377655029, -5.6624321937561035, -3.628786563873291]"
2024-04-01 09:00:01,DIS,10.19578,"[2.551776647567749, -2.0133795738220215, -3.722667932510376]"
2024-04-01 09:00:01,DIS,10.501423,"[3.791471481323242, -2.9961225986480713, -3.6697349548339844]"
2024-04-01 09:00:01,DIS,10.3868,"[3.893723964691162, -3.6940417289733887, -3.2469539642333984]"
2024-04-01 09:00:01,DIS,11.340525,"[5.322597980499268, -4.595372200012207, -4.752816677093506]"
2024-04-01 09:00:01,DIS,11.465589,"[6.083090305328369, -5.362905025482178, -4.477396488189697]"
2024-04-01 09:00:01,DIS,11.172356,"[5.183134078979492, -5.163207054138184, -4.052427291870117]"
2024-04-01 09:00:01,DIS,10.460702,"[-2.308410406112671, 4.519761562347412, -5.864871025085449]"
2024-04-01 09:00:01,DIS,11.039315,"[0.04910843074321747, 2.3973870277404785, -5.982245445251465]"
2024-04-01 09:00:01,DIS,9.20365,"[2.035130023956299, -2.3614842891693115, -4.1034440994262695]"
2024-04-01 09:00:01,DIS,12.903459,"[5.823863983154297, -5.680906772613525, -3.7535784244537354]"
2024-04-01 09:00:01,DIS,10.404414,"[-2.729891777038574, 6.253017902374268, -6.341829776763916]"
2024-04-01 09:00:01,DIS,10.206581,"[2.043524980545044, -1.7442669868469238, -5.334718704223633]"
2024-04-01 09:00:01,DIS,11.321345,"[3.642909049987793, -4.295345783233643, -3.3258888721466064]"
2024-04-01 09:00:01,DIS,11.739479,"[3.70770525932312, -4.545944690704346, -3.587921142578125]"
2024-04-01 09:00:01,DIS,11.379169,"[-2.412707805633545, 4.795006275177002, -6.839107513427734]"
2024-04-01 09:00:01,DIS,10.320844,"[3.309880495071411, -2.6781046390533447, -5.44431209564209]"
2024-04-01 09:00:01,DIS,10.954424,"[0.5867430567741394, 0.9848847985267639, -7.087095737457275]"
2024-04-01 09:00:01,DIS,11.047179,"[4.800273418426514, -4.211216926574707, -5.250990390777588]"
2024-04-01 09:00:01,DIS,11.314554,"[2.3310437202453613, -1.4700850248336792, -5.444525241851807]"
2024-04-01 09:00:01,DIS,9.20365,"[2.035130023956299, -2.3614842891693115, -4.1034440994262695]"
2024-04-01 09:00:01,DIS,12.269947,"[4.36290979385376, -5.294199466705322, -3.48612642288208]"
2024-04-01 09:00:01,DIS,10.872816,"[5.014677047729492, -5.568702697753906, -3.3558521270751953]"
2024-04-01 09:00:01,DIS,11.450865,"[-0.7580413818359375, 3.1433749198913574, -6.592338562011719]"
2024-04-01 09:00:01,DIS,11.236003,"[3.033233880996704, -1.6209214925765991, -6.008878707885742]"
2024-04-01 09:00:01,DIS,11.631528,"[0.9270547032356262, 2.1153464317321777, -7.706418037414551]"
2024-04-01 09:00:01,DIS,11.484947,"[6.163213729858398, -4.04683256149292, -4.029868125915527]"
2024-04-01 09:00:01,DIS,11.462693,"[7.50732946395874, -5.942052364349365, -3.5194203853607178]"
2024-04-01 09:00:01,DIS,10.258629,"[2.9067490100860596, -0.8398756980895996, -4.451792240142822]"
2024-04-01 09:00:01,DIS,10.628127,"[4.731185436248779, -4.3286919593811035, -3.0969834327697754]"
2024-04-01 09:00:01,DIS,9.538292,"[2.914905548095703, -2.905526876449585, -3.6588778495788574]"
