date,ticker,embedding_distance,finbert
2024-04-01 08:49:00,F,9.799765,"[2.0477893352508545, -1.8178058862686157, -3.1904802322387695]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,8.611654,"[3.2856462001800537, -5.4892706871032715, -1.8947932720184326]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,9.943696,"[-0.518486738204956, -3.167722463607788, 4.239747524261475]"
2024-04-01 08:49:00,F,9.846138,"[-6.0656867027282715, 10.933014869689941, -6.853545665740967]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.94353,"[8.874649047851562, -7.3636932373046875, -3.3705344200134277]"
2024-04-01 08:49:00,F,9.883335,"[3.385741949081421, -4.432137966156006, -2.4882094860076904]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,6.5864353,"[2.2505805492401123, -1.9599401950836182, -3.704638719558716]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.307329,"[-0.8690201044082642, -3.2607200145721436, 3.679682970046997]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.550389,"[2.448843479156494, -2.739015817642212, -3.3233165740966797]"
2024-04-01 08:49:00,F,10.198165,"[1.9104622602462769, -2.6679041385650635, -3.599499464035034]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,9.791011,"[-5.905305862426758, 10.782645225524902, -7.264874458312988]"
2024-04-01 08:49:00,F,10.863173,"[7.848623752593994, -8.632113456726074, -3.5919456481933594]"
2024-04-01 08:49:00,F,10.575721,"[3.781937599182129, -5.8836822509765625, -1.6096566915512085]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,6.5864353,"[2.2505805492401123, -1.9599401950836182, -3.704638719558716]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.07404,"[1.8490632772445679, 1.5994184017181396, -6.670987129211426]"
2024-04-01 08:49:00,F,10.645592,"[1.4938865900039673, -0.7037770748138428, -2.674635648727417]"
2024-04-01 08:49:00,F,9.927475,"[7.185312747955322, -5.748114109039307, -4.149241924285889]"
2024-04-01 08:49:00,F,9.738094,"[-3.681678533554077, -2.4757184982299805, 10.48514175415039]"
2024-04-01 08:49:00,F,10.036932,"[-5.8273491859436035, 3.46037220954895, 3.1237354278564453]"
2024-04-01 08:49:00,F,10.4926,"[-0.031094148755073547, -3.828266143798828, 3.131911277770996]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.792934,"[7.639927387237549, -6.4293389320373535, -4.414401054382324]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.590208,"[-1.002625823020935, -4.4349236488342285, 3.145669460296631]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.61723,"[6.376476764678955, -6.5183305740356445, -3.560551166534424]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.486174,"[0.6248065233230591, -1.9807273149490356, -2.259633779525757]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.42169,"[-0.10942508280277252, 0.08215238898992538, -3.48750638961792]"
2024-04-01 08:49:00,F,11.747558,"[4.822825908660889, -4.480678081512451, -4.301245212554932]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.446977,"[4.050029277801514, -5.3969645500183105, -2.3664603233337402]"
2024-04-01 08:49:00,F,13.658834,"[1.6531070470809937, -3.003673553466797, -2.2528762817382812]"
2024-04-01 08:49:00,F,11.812199,"[2.422194719314575, -2.8972678184509277, -2.7870771884918213]"
2024-04-01 08:49:00,F,13.658834,"[1.6531070470809937, -3.003673553466797, -2.2528762817382812]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,9.626936,"[0.852943480014801, -1.362302541732788, -4.6537675857543945]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.4569645,"[3.1356265544891357, -4.343104362487793, -2.4891469478607178]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,10.558689,"[-4.363243579864502, 6.730081081390381, -5.5905866622924805]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.812199,"[2.422194719314575, -2.8972678184509277, -2.7870771884918213]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,12.081313,"[-1.015067219734192, 2.7076497077941895, -5.429856300354004]"
2024-04-01 08:49:00,F,10.557001,"[-4.6275858879089355, 2.269820213317871, 0.743415892124176]"
2024-04-01 08:49:00,F,9.841264,"[6.766953945159912, -6.655740261077881, -3.6915297508239746]"
2024-04-01 08:49:00,F,10.447996,"[4.449504375457764, -5.996411323547363, -0.9631736874580383]"
2024-04-01 08:49:00,F,12.470856,"[2.2290198802948, -0.27927690744400024, -3.08907151222229]"
2024-04-01 08:49:00,F,10.060468,"[2.7165110111236572, -1.6067531108856201, -5.775480270385742]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 08:49:00,F,11.474066,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 12:45:00,F,9.881077,"[3.304565191268921, 1.3400572538375854, -6.300769329071045]"
