time,title,url,summary,source,overall_sentiment_score,overall_sentiment_label,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
2024-04-01 07:27:00,Where Will Devon Energy's Dividend Be in 1 Year?,https://www.fool.com/investing/2024/04/01/where-will-devon-energys-dividend-be-in-1-year/,Devon Energy just cut its quarterly payout from $0.77 per share to $0.44. Where does the dividend go from here?,www.fool.com,0.13064,Neutral,CVX,0.203215,0.222799,Somewhat-Bullish
2024-04-01 09:06:00,3 Warren Buffett Stocks That Are Screaming Buys in April  ( and Beyond ) ,https://www.fool.com/investing/2024/04/01/3-warren-buffett-stocks-are-screaming-buys-april/,"Out of the 45 stocks the Oracle of Omaha oversees in Berkshire Hathaway's $374 billion investment portfolio, three stand out as surefire buys this month.",www.fool.com,0.11392,Neutral,CVX,0.271777,0.048607,Neutral
2024-04-01 09:50:00,Every High-Yield Dividend Stock Warren Buffett Owns -- Ranked From Worst to Best,https://www.fool.com/investing/2024/04/01/every-high-yield-dividend-stock-warren-buffett-own/,Income investors should be able to find some good candidates on this list.,www.fool.com,0.140761,Neutral,CVX,0.138464,0.146208,Neutral
2024-04-01 11:15:00,4 Top Dividend Stocks Yielding 4% to Buy in April,https://www.fool.com/investing/2024/04/01/4-top-dividend-stocks-yielding-4-to-buy-in-april/,These companies offer higher-yielding payouts that should continue rising.,www.fool.com,0.279012,Somewhat-Bullish,CVX,0.189298,0.13547,Neutral
2024-04-01 12:45:00,Ford Motor and J&J Snack Foods have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2248190/ford-motor-and-jj-snack-foods-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,"Chicago, IL - April 1, 2024 - Zacks Equity Research shares Ford Motor ( F Quick QuoteF - ) as the Bull of the Day and J&J Snack Foods ( JJSF Quick QuoteJJSF - ) as the Bear of the Day.",www.zacks.com,0.323343,Somewhat-Bullish,CVX,0.136758,0.201777,Somewhat-Bullish
2024-04-01 12:45:48,"FanDuel Success Drives Flutter To Seek Primary Listing On NYSE - CRH  ( NYSE:CRH ) , Roundhill Sports Betting & iGaming ETF  ( ARCA:BETZ ) ",https://www.benzinga.com/news/earnings/24/04/38021303/fanduel-success-drives-flutter-to-seek-primary-listing-on-nyse,FanDuel parent company Flutter Entertainment Plc FLUT plans to switch its primary listing from London to New York. What Happened: Dublin-based Flutter asked shareholders on Monday to vote on May 1 to approve a shift in its primary listing to the U.S.,www.benzinga.com,0.306625,Somewhat-Bullish,CVX,0.066047,0.0,Neutral
2024-04-01 13:00:15,Investors Heavily Search Chevron Corporation  ( CVX ) : Here is What You Need to Know,https://www.zacks.com/stock/news/2248230/investors-heavily-search-chevron-corporation-cvx-here-is-what-you-need-to-know,"Recently, Zacks.com users have been paying close attention to Chevron (CVX). This makes it worthwhile to examine what the stock has in store.",www.zacks.com,0.221725,Somewhat-Bullish,CVX,0.527831,0.150931,Somewhat-Bullish
2024-04-01 13:00:33,"Jim Cramer Says Chevron Is Doing 'Pretty Well,' Will Give This Pharma Giant 'A Chance' - Core & Main  ( NYSE:CNM ) , Chevron  ( NYSE:CVX ) ",https://www.benzinga.com/trading-ideas/long-ideas/24/04/38016520/jim-cramer-says-chevron-is-doing-pretty-well-will-give-this-pharma-giant-a-chance,"On CNBC's ""Mad Money Lightning Round,"" Jim Cramer said Core & Main, Inc. CNM is ""right at the heart of this infrastructure bull market I keep talking about because it does waste water. It is perfectly positioned…even though it's just been a horse, it can go higher.""",www.benzinga.com,0.349648,Somewhat-Bullish,CVX,0.346884,0.532243,Bullish
2024-04-01 14:13:00,Chevron  ( CVX )  Tests First Hybrid Bunker Tanker in Singapore,https://www.zacks.com/stock/news/2248489/chevron-cvx-tests-first-hybrid-bunker-tanker-in-singapore,"Chevron (CVX) tests the first hybrid electric bunker tanker in Singapore, promising significant emission reduction and operational efficiency, revolutionizing maritime sustainability.",www.zacks.com,0.419559,Bullish,CVX,0.380012,0.468507,Bullish
2024-04-01 14:54:00,ExxonMobil  ( XOM )  & CNOOC Challenge Chevron's Guyana Acquisition,https://www.zacks.com/stock/news/2248543/exxonmobil-xom-cnooc-challenge-chevrons-guyana-acquisition,"ExxonMobil (XOM) and CNOOC join forces against Chevron-Hess over Guyana's Stabroek Block, reshaping the future of offshore drilling.",www.zacks.com,0.128615,Neutral,CVX,0.484191,0.156837,Somewhat-Bullish
2024-04-01 20:15:52,Chevron Unusual Options Activity - Chevron  ( NYSE:CVX ) ,https://www.benzinga.com/insights/options/24/04/38033010/chevron-unusual-options-activity,"Whales with a lot of money to spend have taken a noticeably bullish stance on Chevron. Looking at options history for Chevron CVX we detected 18 trades. If we consider the specifics of each trade, it is accurate to state that 55% of the investors opened trades with bullish expectations and 44% ...",www.benzinga.com,0.267715,Somewhat-Bullish,CVX,0.587962,0.411124,Bullish
