time,title,url,summary,source,overall_sentiment_score,overall_sentiment_label,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
2024-04-01 12:02:00,Oracle's  ( ORCL )  NetSuite Unveils Connector for MICROS Simphony,https://www.zacks.com/stock/news/2248254/oracles-orcl-netsuite-unveils-connector-for-micros-simphony,"Oracle's (ORCL) Netsuite launches the Connector for MICROS Simphony, offering seamless integration between the two platforms.",www.zacks.com,0.384193,Bullish,ORCL,0.357783,0.125224,Neutral
2024-04-01 19:00:17,Here's How Much $1000 Invested In Oracle 10 Years Ago Would Be Worth Today - Oracle  ( NYSE:ORCL ) ,https://www.benzinga.com/insights/news/24/04/38031075/heres-how-much-1000-invested-in-oracle-10-years-ago-would-be-worth-today,"Oracle ORCL has outperformed the market over the past 10 years by 1.08% on an annualized basis producing an average annual return of 12.0%. Currently, Oracle has a market capitalization of $345.76 billion.",www.benzinga.com,0.238974,Somewhat-Bullish,ORCL,0.95919,0.384695,Bullish
2024-04-02 10:15:00,2 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,https://www.fool.com/investing/2024/04/02/2-artificial-intelligence-stocks-buy-hold-decade/,These stocks have great prospects to beat the market.,www.fool.com,0.310037,Somewhat-Bullish,ORCL,0.065685,0.084306,Neutral
2024-04-02 15:32:00,"Oracle  ( ORCL )  Rides on Expanding Partner Base, Strong Portfolio",https://www.zacks.com/stock/news/2249352/oracle-orcl-rides-on-expanding-partner-base-strong-portfolio,"Oracle (ORCL) rides on strong demand for cloud services and an expanding partner base, which is expected to boost top-line growth.",www.zacks.com,0.258588,Somewhat-Bullish,ORCL,0.432291,0.35699,Bullish
2024-04-02 16:31:00,"Top Analyst Reports for Alphabet, Oracle & Chevron",https://www.zacks.com/research-daily/2249049/top-analyst-reports-for-alphabet-oracle-chevron,"Today's Research Daily features new research reports on 16 major stocks, including Alphabet Inc. (GOOGL), Oracle Corporation (ORCL) and Chevron Corporation (CVX).",www.zacks.com,0.27999,Somewhat-Bullish,ORCL,0.110973,0.230727,Somewhat-Bullish
2024-04-03 12:30:00,These 3 REITs Have Delivered Better Returns Than the S&P 500 Over the Last Decade,https://www.fool.com/investing/2024/04/03/these-3-reits-have-delivered-better-returns-than-t/,"Real estate investment trusts have historically outperformed the S&P 500 -- and with less volatility, to boot.",www.fool.com,0.22472,Somewhat-Bullish,ORCL,0.04794,0.134548,Neutral
2024-04-03 15:17:00,Oracle's  ( ORCL )  Solution Boosts North Greenbush's Efficiency,https://www.zacks.com/stock/news/2249891/oracles-orcl-solution-boosts-north-greenbushs-efficiency,Oracle's (ORCL) NetSuite for Government boosts efficiency in the operations of North Greenbush town to support the growing community.,www.zacks.com,0.340407,Somewhat-Bullish,ORCL,0.40375,0.258618,Somewhat-Bullish
2024-04-04 09:45:00,Why Oracle Stock Jumped 12.5% in March,https://www.fool.com/investing/2024/04/04/why-oracle-stock-jumped-125-in-march/,Soaring demand for cloud infrastructure was enough to keep investors happy.,www.fool.com,0.07357,Neutral,ORCL,0.700759,0.134348,Neutral
2024-04-04 12:00:00,Oracle and Palantir Join Forces to Deliver Mission Critical AI Solutions to Governments and Businesses,https://www.prnewswire.com/news-releases/oracle-and-palantir-join-forces-to-deliver-mission-critical-ai-solutions-to-governments-and-businesses-302108086.html,"Joint cloud, data, and AI solutions aim to accelerate decision-making from HQ to the tactical edge Palantir selects Oracle Cloud Infrastructure to enhance efficiency, performance and sovereignty for a wide range of organizations",www.prnewswire.com,0.188557,Somewhat-Bullish,ORCL,0.810303,0.414593,Bullish
2024-04-04 13:46:00,"Palantir, Oracle Partner For AI And Cloud Computing Services",https://www.investors.com/news/technology/palantir-stock-rises-oracle-deal-for-ai-cloud-computing-services/,"Palantir Stock Rises On Oracle Deal For AI, Cloud Computing Services Investor's Business Daily ...",www.investors.com,0.176341,Somewhat-Bullish,ORCL,0.297061,0.04341,Neutral
