time,title,url,summary,source,overall_sentiment_score,overall_sentiment_label,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
2024-04-01 13:00:00,POSSIBLE TEAMS UP WITH NBCUNIVERSAL FOR ON-SITE HOSTING DUTIES,https://www.benzinga.com/pressreleases/24/04/n38021796/possible-teams-up-with-nbcuniversal-for-on-site-hosting-duties,"Kit Hoover, Jessica Carrillo, Deirdre Bosa and Constance Jones to join the esteemed lineup of talent",www.benzinga.com,0.34066,Somewhat-Bullish,MCD,0.026474,0.0,Neutral
2024-04-04 18:52:10,McDonald's to buy Israel franchise that became flashpoint in Hamas war,https://www.business-standard.com/amp/world-news/mcdonald-s-to-buy-israel-franchise-that-became-flashpoint-in-hamas-war-124040500010_1.html,"McDonald's Corp. agreed to acquire its restaurants in Israel from operator Alonyal Ltd., bringing the local chain in-house months after it became a point of contention in the early days of the Israel-Hamas war. Click here to follow our WhatsApp channel",www.business-standard.com,-0.113361,Neutral,MCD,0.122894,-0.118057,Neutral
2024-04-04 18:52:32,McDonald's to buy Israel franchise that became flashpoint in Hamas war,https://www.business-standard.com/world-news/mcdonald-s-to-buy-israel-franchise-that-became-flashpoint-in-hamas-war-124040500010_1.html,"McDonald's Corp. agreed to acquire its restaurants in Israel from operator Alonyal Ltd., bringing the local chain in-house months after it became a point of contention in the early days of the Israel-Hamas war.",www.business-standard.com,-0.115867,Neutral,MCD,0.12546,-0.119234,Neutral
2024-04-05 14:33:48,Big Macs And Big Changes: McDonald's Takes Charge in Israel Amid Conflict - McDonald's  ( NYSE:MCD ) ,https://www.benzinga.com/markets/equities/24/04/38111294/big-macs-and-big-changes-mcdonalds-takes-charge-in-israel-amid-conflict,"McDonald's Corp MCD is set to take over its chain of restaurants in Israel from its operator, Alonyal Ltd. Alonyal took up the McDonald's franchise more than 30 years ago and has about 225 restaurants with about 5,000 employees.",www.benzinga.com,0.128184,Neutral,MCD,0.705799,0.317036,Somewhat-Bullish
2024-04-05 18:09:09,"Why Doughnut Maker Krispy Kreme's Shares Are Shooting Higher Today? - Krispy Kreme  ( NASDAQ:DNUT ) , McDonald's  ( NYSE:MCD ) ",https://www.benzinga.com/news/24/04/38115479/why-doughnut-maker-krispy-kremes-shares-are-shooting-higher-today,Krispy Kreme Inc DNUT shares are trading higher after Pipler Sandler analyst Brian Mullan upgraded the shares from Neutral to Overweight and raised the price target from $14 to $20.,www.benzinga.com,0.253778,Somewhat-Bullish,MCD,0.463792,0.388259,Bullish
2024-04-11 13:23:00,"Domino's  ( DPZ )  Rides on Strong Comps, Macro Challenges Ail",https://www.zacks.com/stock/news/2253869/dominos-dpz-rides-on-strong-comps-macro-challenges-ail,"Domino's (DPZ) emphasis on loyalty program and Uber partnership will likely drive growth. However, inflationary pressures are a concern.",www.zacks.com,0.397444,Bullish,MCD,0.143987,0.2068,Somewhat-Bullish
2024-04-12 16:00:00,"POSSIBLE ANNOUNCES LINEUP FOR TELEVISAUNIVISION'S KEYNOTE SESSION, TAPPING INFLUENTIAL VOICES ACROSS LATIN MUSIC AND CULTURE",https://www.benzinga.com/pressreleases/24/04/n38223738/possible-announces-lineup-for-televisaunivisions-keynote-session-tapping-influential-voices-across,"Rebeca León, Ignacio ""Nacho"" Meyer and LeLe Pons to discuss the growing influence of Latin culture across media and entertainment, moderated by Axios' Sara Fischer",www.benzinga.com,0.380955,Bullish,MCD,0.025761,0.0,Neutral
2024-04-24 12:10:44,"Delta Air Lines, McDonald's And 2 Other Stocks Insiders Are Selling - Delta Air Lines  ( NYSE:DAL ) , McDonald's  ( NYSE:MCD ) ",https://www.benzinga.com/news/24/04/38401948/delta-air-lines-mcdonalds-and-2-other-stocks-insiders-are-selling,"The Nasdaq 100 closed higher by around 1.5% on Tuesday. Investors, meanwhile, focused on some notable insider trades. When insiders sell shares, it could be a preplanned sale, or could indicate their concern in the company's prospects or that they view the stock as being overpriced.",www.benzinga.com,0.22917,Somewhat-Bullish,MCD,0.175221,0.112395,Neutral
2024-04-26 15:20:00,McDonald's  ( MCD )  Gears Up for Q1 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2263553/mcdonalds-mcd-gears-up-for-q1-earnings-whats-in-the-cards,"McDonald's (MCD) first-quarter top line is likely to have benefited from solid digital adoption, menu innovation and unit-expansion efforts ...",www.zacks.com,0.252564,Somewhat-Bullish,MCD,0.318897,0.332317,Somewhat-Bullish
2024-04-29 16:33:29,California Restaurants Dish Out Price Hikes: Menu Costs Reportedly Surge Amid Minimum Wage Increase - Chipotle Mexican Grill  ( NYSE:CMG ) ,https://www.benzinga.com/markets/equities/24/04/38497057/california-restaurants-dish-out-price-hikes-menu-costs-reportedly-surge-amid-minimum-wage-increa,Restaurants across California are reportedly implementing menu price hikes following the state's increase in minimum wage for fast-food workers.,www.benzinga.com,0.24065,Somewhat-Bullish,MCD,0.24289,0.161984,Somewhat-Bullish
